一説には初めて指揮棒を用いた人物とされる、代表曲にオペラ『オベロン』や『魔弾の射手』があるドイツ・ロマン派の作曲家は誰でしょう？,カール・マリア・フォン・ウェーバー,44444444444444444
南米の国・ボリビアの国名の由来となった、南米大陸5ヶ国の独立に寄与したベネズエラ出身の革命家は誰でしょう？,シモン・ボリバル,44444444
心理学用語の「サディズム」「マゾヒズム」を命名した、性的倒錯の研究書『性的精神病理』で知られるドイツの精神科医は誰でしょう？,リヒャルト・フォン・クラフト＝エビング,4444444444444454444
代表作に『毛皮を着たヴィーナス』などがあるオーストリアの小説家で、心理学用語の1つ「マゾヒズム」の由来となったのは誰でしょう？,レーオポルト・フォン・ザッハー＝マゾッホ,44444444444444454444
天智天皇を祭神とし、毎年1月に競技かるた名人位・クイーン位決定戦が開かれることでも知られる滋賀県大津市の神社はどこでしょう？,近江神宮,6666
競技かるたの公式大会で使用される競技用百人一首かるたを製造している、京都府の老舗ゲーム用品メーカーはどこでしょう？,株式会社大石天狗堂,666666666
元々は博打で不正をして騙すことを意味する賭博仲間の隠語であり、のちに博打以外でも不正やごまかし、本物でないことを指して使われるようになった言葉は何でしょう？,インチキ,4444
カナダに本部を置く「世界アンチドーピング機関」のアルファベット4文字の略称は何でしょう？,WADA,2222
オーギュスト・ロダンの彫刻「カレーの市民」は全部で何人の人物が彫られているでしょう？,6人,06
バドミントンと同じ広さのコートを使って行う、「足のバレーボール」とも呼ばれる東南アジア発祥の球技は何でしょう？,セパタクロー,444444
主な所蔵作品にミケランジェロの彫刻『ダビデ像』がある、イタリア・フィレンツェにある美術館は何美術館でしょう？,アカデミア美術館,44444666
日本総合研究所や野村総合研究所などのように、国の政策や企業の経営戦略を決めるための助言を行う研究機関を英語で何というでしょう？,シンクタンク,444444
日本の都道府県で、「茨城町」があるのは茨城県ですが、「茨木市」があるのはどこでしょう？,大阪府,666
2018年6月27日に小惑星探査機「はやぶさ2」が到着した、探査目標である小惑星は何でしょう？,リュウグウ,44444
小惑星探査機「はやぶさ」が2005年夏に到達し観測を行った小惑星の名前は何でしょう？,イトカワ,4444
「半導体の集積密度は18～24ヶ月で約2倍になる」という経験則を、半導体メーカー・インテル創業者の名をとって何の法則というでしょう？,ムーアの法則,444366
英語でTSPと略される、「すべての都市を巡回する最小のコストを求める問題」を日本語で何問題というでしょう？,巡回セールスマン問題,6644444466
競技かるたで自陣・敵陣ともに残り札が1枚ずつとなった試合を何というでしょう？,運命戦,666
常用漢字の中で、画数が1画なのは「一」と何でしょう？,乙,6
柄はトネリコの木で作られており、必ず的を射抜いて持ち主の手元に自動で戻るという、北欧神話の主神オーディンが持つ槍は何でしょう？,グングニル,44444
哲学書で、『存在と無』の著者はサルトルですが、『存在と時間』の著者は誰でしょう？,マルティン・ハイデッガー,444444444444
「ありがたいありがたい。」という言葉で締めくくられる、夏目漱石の小説は何でしょう？,吾輩は猫である,6636333
その産地から「モリア銀」とも呼ばれる、トールキンの『指輪物語』に登場する、銀の輝きと鋼をしのぐ強度を持つとされる架空の金属は何でしょう？,ミスリル,4444
正体は真鍮もしくは銅の合金ではないかといわれながらも正体のはっきりしない、プラトンの「クリティアス」に記述されているアトランティスにあったという伝説の金属の名前は何でしょう？,オリハルコン,444444
JR山手線が乗り入れる駅のうち、「東西南北」いずれかの漢字が含まれている2つの駅とは、西日暮里駅と何駅でしょう？,東京駅,666
現在日本の国会で、衆議院議員の定数は何人でしょう？,465人,0006
ニュージーランドの都市で、北島で人口が最多なのはオークランドですが、南島で人口が最多なのはどこでしょう？,クライストチャーチ,444444444
京都市にある神社「平安神宮」が創建された時の元号は何でしょう？,明治,66
1886年にフランスの作家ヴィリエ・ド・リラダンが著した、作中の人造人間に対して「アンドロイド」という言葉を初めて用いたとされるSF小説は何でしょう？,未来のイヴ,66344
全日本剣道連盟の初段審査を受けられるのは満何歳以上の人でしょう？,満13歳以上,600666
全日本剣道連盟が優れた人に授与する3つの称号のうち、最も位が高いのは何でしょう？,範士,66
将棋で、奨励会を勝ち抜いてプロ棋士になった時に与えられる最初の段位は何段でしょう？,四段,66
毎年7月に高校剣道の全国大会「玉竜旗」が行われる都道府県はどこでしょう？,福岡県,666
毎年3月に高校剣道の全国大会「魁星旗」が行われる都道府県はどこでしょう？,秋田県,666
日本初の鉄道駅の1つである「横浜駅」は現在何という名前の駅になっているでしょう？,桜木町駅,6666
英語では「discus throw」という投擲競技は何でしょう？,円盤投げ,6663
英語では「javelin throw」という投擲競技は何でしょう？,やり投げ,3363
剣道で使う「竹刀」は、通常何枚の竹片から作られているでしょう？,4枚,06
一般的に、剣道で着用する4つの防具のうち最初に身につけるのは何でしょう？,垂れ,63
統一金融機関コードは「0000」である、日本の中央銀行といえば何銀行でしょう？,日本銀行,6666
標高2，017mで東京都の最高峰となっている、東京都・埼玉県・山梨県の境界にある山は何山でしょう？,雲取山,666
深田久弥の『日本百名山』では6番目に紹介されている北海道の山で、ナキウサギの生息地であることや、日本百名山で唯一カタカナ表記であることで知られるのは何山でしょう？,トムラウシ山,444446
検索エンジン「Google」のロゴで、「G」と「g」の色はともに何色でしょう？,青,6
その形状から「蜂の腰」とも呼ばれる、砂時計の中央にあるくびれた部分のことを英語で何というでしょう？,オリフィス,44444
イルカの前頭部にある、超音波を発信するための脂肪組織を何というでしょう？,メロン,444
つけ麺の食べ方の1つで、茹でた麺を1度水でしめてから再びお湯に通して温かくしたものを食べることを何というでしょう？,あつもり,3333
ロシアの民族楽器・バラライカに、弦は何本あるでしょう？,3本,06
「人間は道具を作る動物である」「時は金なり」などの名言を残したとされることや、アメリカ独立宣言の起草委員の1人だったことで知られる人物は誰でしょう？,ベンジャミン・フランクリン,4444444444444
企業の在庫変動などに起因する約40ヶ月周期で起こる景気循環のことを、これを提唱したアメリカの経済学者の名をとって「何の波」というでしょう？,キチンの波,44436
企業の設備投資などに起因する約10年周期で起こる景気循環のことを、これを提唱したフランスの経済学者の名をとって「何の波」というでしょう？,ジュグラーの波,4444436
血液検査における血液、尿検査における尿などのように、医学において検査の対象となる物体を何というでしょう？,検体,66
第1回は北井一夫の『村へ』が受賞した、「写真界の芥川賞」とも呼ばれる、ある写真家の名を冠した朝日新聞社主催の賞は何写真賞でしょう？,木村伊兵衛写真賞,66666666
第1回は三留理男が受賞した、「写真界の直木賞」と呼ばれる毎日新聞主催による写真の賞は何でしょう？,土門拳賞,6666
その名はマサイ語で「果てしない平原」という意味があり、1981年にはユネスコの世界自然遺産に登録されている、タンザニアの国立公園は何でしょう？,セレンゲティ国立公園,4444446666
検索エンジン「Google」のトップページで記念日などに掲載される期間限定のロゴのことを、「いたずら書き」という意味の英語から何というでしょう？,Doodle,211111
弁護士の指示・監督の下、法律関連の事務作業など弁護士のサポート的な役回りをする人のことを英語で何というでしょう？,パラリーガル,444444
最高級品は「コーンフラワーブルー」と呼ばれる、9月の誕生石としておなじみの宝石は何でしょう？,サファイア,44444
かつて室町幕府が置かれたのは現在のどこの都道府県でしょう？,京都府,666
日本の地下鉄駅でひらがな表記が16文字と最も長い、福岡市地下鉄箱崎線にある駅は何駅でしょう？,馬出九大病院前駅,66666666
中国・春秋時代の呉に将軍として仕え、兵法書『孫子』を著したとされ、「孫子」の尊称でも知られる兵法家は誰でしょう？,孫武,66
最高峰は爺爺岳である、日本の北方領土に属する島の中では択捉島に次ぐ面積を持つ島は何でしょう？,国後島,666
薔薇は本数によって花言葉の意味が変わりますが、「永遠の愛」を意味するとされる本数は何本でしょう？,99本,006
財務諸表の1つで「P/L」と略される、一定期間における収益と費用をまとめ、当期の純利益または純損失を表示する表を日本語で何というでしょう？,損益計算書,66666
コーヒー豆の銘柄「ブルーマウンテン」の産地はどこの国でしょう？,ジャマイカ,44444
本名をシメオン・バルヨナといい、一般にはギリシャ語で「岩」を意味する名前で呼ばれる、カトリック教会において初代ローマ教皇とみなされているキリストの使徒の1人は誰でしょう？,ペテロ,444
ジョージ5世から現在のエリザベス2世まで続くイギリスの王朝を何朝というでしょう？,ウィンザー朝,444446
発布された年号から「養老七年格」とも呼ばれる、新しく土地を開墾した場合に、本人から3代にわたってその土地の私有を認めるとする奈良時代の法を何というでしょう？,三世一身法,66666
エジプト神話において、弟のセトに殺されるも、妻であるイシスの秘術によって復活し冥界の神となったのは誰でしょう？,オシリス,4444
モモを県の花にしているのは岡山県ですが、ヤマモモを県の花にしているのはどこでしょう？,高知県,666
みかんの花を県の花としているのは愛媛県ですが、夏みかんの花を県の花にしている県はどこでしょう？,山口県,666
宮城県・福島県・埼玉県が共通して県の木に指定しているのは何の木でしょう？,ケヤキ,444
神奈川県の「県の木」、大阪府の「府の木」、東京都の「都の木」に共通して指定されている植物は何でしょう？,イチョウ,4444
兵庫県・佐賀県・熊本県が共通して県の木に指定しているのは何でしょう？,クスノキ,4444
青森県と島根県に共通する「県の鳥」は何でしょう？,ハクチョウ,44444
岩手県と岡山県に共通する「県の鳥」は何でしょう？,キジ,44
富山県、長野県、岐阜県の県の鳥に指定されている、夏は褐色、冬は純白に羽色が変わる特徴を持つ、特別天然記念物でもあるキジ科の鳥は何でしょう？,ライチョウ,44444
山梨県と福岡県に共通する「県の鳥」は何でしょう？,ウグイス,4444
佐賀県では県の鳥に、韓国では国の鳥に指定されている鳥は何でしょう？,カササギ,4444
奈良の大仏がある寺は東大寺ですが、鎌倉の大仏がある寺は一般に何と呼ばれる寺でしょう？,高徳院,666
山号を萬頂山という東京都豊島区にある曹洞宗の寺で、「とげぬき地蔵」の通称でおなじみなのはどこでしょう？,高岩寺,666
ダーツの種目「カウントアップ」の最高得点は何点でしょう？,1440点,00006
ダーツの種目「カウントアップ」は全部で何ラウンド行われるでしょう？,8ラウンド,04444
ダーツの矢を構成する4つの部位のうち、一般的にダーツを手に持つ金属部分を何というでしょう？,バレル,444
ダーツで「ハイ・トン」とは、1ラウンドで何点以上獲得することでしょう？,151点,0006
ダーツで、1ラウンドでダーツが3本ともブルに入ることを何というでしょう？,ハットトリック,4444444
ダーツで、ラウンド中に同じエリアのトリプル・ダブル・シングルに入れることを何というでしょう？,シャンハイ,44444
代表曲に『アルハンブラの思い出』があるスペインの作曲家で、その高いギター技術から「ギターのサラサーテ」とも称されていたのは誰でしょう？,フランシスコ・タレガ,4444444444
ケッペンの気候区分では「熱帯夏季少雨気候」、十種雲形では「高層雲」、元素記号では「ヒ素」を表す記号といえば何でしょう？,As,21
ケッペンの気候区分では「地中海性気候」、十種雲形では「巻層雲」、元素記号では「セシウム」を表す記号といえば何でしょう？,Cs,21
『スーパーマン』や『バットマン』などを出版した、マーベル・コミックとともにアメリカンコミックの二大出版社の1つとして知られる出版社は何でしょう？,DCコミックス,2244444
1896年の第1回アテネオリンピックの三段跳びで優勝し、近代オリンピックの優勝メダル第1号となったアメリカの陸上選手は誰でしょう？,ジェームズ・コノリー,4444444444
金融商品の1つ「不動産投資信託」をアルファベット4文字で何というでしょう？,REIT,2222
クレープの元になった、そば粉を主な原材料として丸く薄く焼いて作られたフランス発祥の菓子は何でしょう？,ガレット,4444
俗に「ガラポン」「ガラガラ」などと呼ばれる、商店の福引きなどでおなじみの抽選器の正式名称を、考案者である東京の帽子店経営者の姓をとって何というでしょう？,新井式回転抽選器,66666666
主な所蔵作品にフェルメールの『真珠の耳飾りの少女』『デルフトの眺望』やレンブラントの『テュルプ博士の解剖学講義』などがあるオランダ・ハーグにある美術館は何でしょう？,マウリッツハイス美術館,44444444666
1cm×√2cmを基本とした紙のサイズ規格を考案した人物で、1909年に「触媒作用、化学平衡および反応速度に関する研究」によりノーベル化学賞を受賞したドイツの化学者は誰でしょう？,ヴィルヘルム・オストヴァルト,44444444444444
アイドル用語の「推しメン」にあたるものを、宝塚歌劇団のファンの間では何というでしょう？,ご贔屓,366
父はシアンモア、母はアステリヤである、1938年に阪神競馬場で行われた優駿牝馬・第1回オークスを制した競走馬は何でしょう？,アステリモア,444444
1939年にプロントジルの抗菌効果を発見した功績でノーベル生理学・医学賞の受賞が決まったものの、ナチス・ドイツ政権の圧力により一度辞退し、1947年に改めて同賞を受賞したドイツの病理学者は誰でしょう？,ゲルハルト・ドーマク,4444444444
日本で「大型自動車」に区分される乗車定員の基準は定員何人以上でしょう？,30人以上,00666
漢字では「竜髭菜」と表記する、キジカクシ科に属する野菜は何でしょう？,アスパラガス,444444
1169年にサラーフ・アッディーンが建国した、エジプトやシリアを中心に支配したイスラム王朝は何朝でしょう？,アイユーブ朝,444446
「仕事をサボる」という時の「サボ」とは、何というフランス語を略したものでしょう？,サボタージュ,444444
世界最古のアナログ機械とされる、古代ギリシャで作られ1901年に沈没船から発見された、天体の動きを計算するものと考えられている青銅製の歯車式機械を一般に「何島の機械」というでしょう？,アンティキティラ島の機械,444444446366
その著書『方法序説』で「我思う、故に我在り」という有名な命題を提唱した、近代哲学の祖といわれるフランスの哲学者は誰でしょう？,ルネ・デカルト,4444444
とても恥ずかしい思いをすることを、「顔から何が出る」というでしょう？,火,6
元々は戦場で銃弾や火薬を湿気から守るなどの用途で使われていたもので、発案者2人の妻であるサラとアンという女性にちなんで名付けられた、食品用ラップフィルムの商品名は何でしょう？,サランラップ,444444
別名を「あたり」という、ハンコの横にあるへこんだ部分を何というでしょう？,さぐり,333
かつて飲食店などでおなじみだった、軸が紙製で1つの厚紙に何本も綴じられているマッチを何というでしょう？,ブックマッチ,444444
漢字では「大麻」や「大幣」と書く、神道のお祓いの時に神主などが使う、榊の枝または白木の棒の先に紙垂を付けた道具を何というでしょう？,おおぬさ,3333
鉛筆を小刻みに振ると、ぐにゃぐにゃと曲がっているかのように見える錯視現象のことを、「ゴム」を意味する英語を使って何というでしょう？,ラバーペンシルイリュージョン,44444444444444
サンスクリット語で「点」という意味がある、ヒンドゥー教の既婚女性が額に施す赤くて丸い装飾を何というでしょう？,ビンディー,44444
灰皿の縁にあるくぼみを何というでしょう？,タバコ休め,44463
大阪の旭創業が開発した、別名を「タレ瓶」ともいう、弁当などに入っている魚の形をした醤油さしを何というでしょう？,ランチャーム,444444
私立桜が丘女子高等学校を舞台に4人の生徒がバンドを組むところからストーリーが展開される、かきふらい原作のアニメといえば何でしょう？,けいおん！,33335
小林立の麻雀漫画『咲-Saki-』の主人公である咲の名字は何でしょう？,宮永,66
その名は「晴れ晴れさせる」という意味の古語にちなんで付けられた、高さ300mの日本一高いビルとして知られる、大阪市の超高層ビルは何でしょう？,あべのハルカス,3334444
地上300mの空に住む「空もよう」のクマという設定である、大阪市の超高層ビル・あべのハルカスの展望台「ハルカス300」のマスコットキャラクターは誰でしょう？,あべのべあ,33333
東京スカイツリーの最も高い展望台である、フロア445とフロア450の2層とそれを繋ぐガラス張りの通路からなる部分を通称何というでしょう？,天望回廊,6666
カーリングで、チームの司令塔の役割を果たす、主に最後の7・8投目を担当するポジションを何というでしょう？,スキップ,4444
梶原一騎の漫画『あしたのジョー』の主人公・矢吹丈の階級は何でしょう？,バンタム級,44446
ボクシング漫画『はじめの一歩』の主人公・一歩の名字は何でしょう？,幕之内,666
『形而上学』『ニコマコス倫理学』などの著書があり、アレクサンドロス大王の家庭教師も務めていた、「万学の祖」と称される古代ギリシャの哲学者は誰でしょう？,アリストテレス,4444444
古代ギリシャのストア学派の創始者で、禁欲主義や不動心アパテイアを説いたことで知られる哲学者は誰でしょう？,ゼノン,444
俗に「一にほめられ二に憎まれ三に惚れられ四に風邪をひく」と言い伝えられているものは何でしょう？,くしゃみ,3333
その名を冠した書物は四書の1つとされる、「四端説」「易姓革命説」「性善説」などを提唱した儒家の思想家は誰でしょう？,孟子,66
その著書『菊と刀』で、日本の文化を「恥の文化」と唱えたアメリカの文化人類学者は誰でしょう？,ルース・ベネディクト,4444444444
上毛かるたの「こ」の札に詠まれている、「非戦論」や「2つのJ」といった思想を唱えたことでも知られるキリスト教思想家は誰でしょう？,内村鑑三,6666
上毛かるたの「ほ」の札に詠まれている、代表作に『田舎教師』『蒲団』がある小説家は誰でしょう？,田山花袋,6666
「小石川の切支丹坂から極楽水に出る道のだらだら坂を下りようとして渠は考えた。」という書き出しで始まる、田山花袋の小説は何でしょう？,蒲団,66
「四里の道は長かった。」という書き出しで始まる、田山花袋の小説は何でしょう？,田舎教師,6666
神武景気と岩戸景気の間で起きた1957年7月から1958年6月までの不況を何不況というでしょう？,なべ底不況,33666
漢字では「西班牙」と表記するヨーロッパの国といえばどこでしょう？,スペイン,4444
「視覚」「聴覚」「嗅覚」「味覚」「触覚」「我が唯一つの望み」と呼ばれる6枚からなる、15世紀末に織られたと考えられているフランス・クリュニー中世美術館所蔵のタペストリーの連作は何でしょう？,貴婦人と一角獣,6663666
人物などを描いた紙に棒を貼り付け、その棒を持って演じる人形劇の一種を、「ペーパーパペットシアター」を略した和製英語で何というでしょう？,ペープサート,444444
21ある1等星のうち、太陽からの距離が最も遠い星である、はくちょう座のα星は何でしょう？,デネブ,444
別名を「平家星」という、オリオン座のα星といえば何でしょう？,ベテルギウス,444444
別名を「源氏星」という、オリオン座のβ星といえば何でしょう？,リゲル,444
東京大学のシンボル「赤門」は元々何藩の江戸屋敷にあった門でしょう？,加賀藩,666
日本の大学の通称で、「赤門」は東京大学の通称ですが、「黒門」といえば何大学の通称でしょう？,専修大学,6666
日本の大学の通称で、「赤門」は東京大学の通称ですが、「白門」といえば何大学の通称でしょう？,中央大学,6666
男児が母親に対して独占的な愛情を抱き、父親に対して強い対抗心を抱く心理状態を、ギリシャ神話に登場する王子の名前を使って何コンプレックスというでしょう？,エディプスコンプレックス,444444444444
禁止されると余計にやってみたくなるという心理現象を、1980年アメリカで過激な内容のために一部地域で上映禁止となり、かえって世間の注目を集めた映画のタイトルをとって何効果というでしょう？,カリギュラ効果,4444466
効能のない偽薬でも本物の薬と偽って投与すると、精神的作用により患者の症状が快方に向かう暗示効果を、「私は喜ばせる」という意味のラテン語から何効果というでしょう？,プラシーボ効果,4444466
同じ文字を長時間見続けていると、その文字の構成部分がバラバラに切り離れて知覚されてしまい、どんな文字か分からなくなってしまう現象のことを、「形態」を意味するドイツ語を使って何崩壊というでしょう？,ゲシュタルト崩壊,44444466
ファントム・リム、ファントム・ペインともいう、四肢を切断された人が失ったはずの部位に痛みを感じる症状を日本語で何というでしょう？,幻肢痛,666
情報を隠そうと努力した結果余計に世間の注目を集めてしまうことを、自宅の空撮画像のネット公開を差し止めようと裁判を起こしたところ、かえってネット上で画像が拡散されてしまったアメリカの女優の名前から「何効果」というでしょう？,ストライサンド効果,444444466
月の欠けているところが地球からの光に照らされてうっすらみえる現象を日本語で何というでしょう？,地球照,666
人は達成した事柄よりも達成できなかった事柄の方が記憶に残りやすいという現象のことを、これを実験的に証明した旧ソビエト連邦の心理学者の名前を取って何効果というでしょう？,ツァイガルニク効果,444444466
ペンギンが腹ばいになって雪や氷の上を滑る行動のことを、北アメリカ大陸の先住民が使用していた小型のソリの名に由来する英語を使って何というでしょう？,トボガン,4444
プラグとコンセントの間に溜まった埃が湿気を帯びてショートを起こし、発火してしまう現象を英語で何現象というでしょう？,トラッキング現象,44444466
チョコレートに含まれるカカオバターが温度の上昇により、白い結晶となって浮き出てくる劣化現象を、「脂肪の花」を意味する英語で何というでしょう？,ファットブルーム,44444444
2つの台風が接近した時、それらが干渉して通常とは異なる進路をとる現象を、これを提唱した日本の気象学者の姓を使って「何の効果」というでしょう？,藤原の効果,66366
馬や猫などの哺乳類が、においに反応して口角を上げる生理現象のことを何反応というでしょう？,フレーメン反応,4444466
長年飼っていたペットが死んだり行方不明になったりした人が精神的に病んでしまうという症状のことを、一般に何症候群というでしょう？,ペットロス症候群,44444666
かつての東京教育大学を母体として1973年に設置された、茨城県に本部を置く国立大学は何大学でしょう？,筑波大学,6666
国際柔道連盟が採用している、技が決まるなどして試合者の間で得点差が生じた時点で勝敗を決める柔道の延長戦のルールを、英語で何方式というでしょう？,ゴールデンスコア方式,4444444466
オリンピックの女子柔道の階級で最も重いのは何kg超級でしょう？,78kg超級,001166
ゴルフクラブの2番ウッドのことを、かつてソールの部分に真鍮が使われていた名残から英語で何というでしょう？,ブラッシー,44444
ゴルフクラブの4番ウッドのことを、スコットランド語で「地面を擦るように打つ」という意味の言葉から転じて何というでしょう？,バフィー,4444
ゴルフで、1人のプレーヤーがコースに持ち込むことができるクラブの本数の上限は何本でしょう？,14本,006
タカラトミーのボードゲーム「人生ゲーム」のルーレットは通常1からいくつまでの数字があるでしょう？,10,00
ボードゲーム「カルカソンヌ」「カタンの開拓者たち」が生まれた国はどこでしょう？,ドイツ,444
カブトムシの中ではヘラクレスオオカブトに次ぐ体長を誇る、ローマ神話の海の神の名前を冠したカブトムシの一種は何でしょう？,ネプチューンオオカブト,44444444444
国際連合の機関で、「国連大学」は日本に本部を置いていますが、「国連平和大学」はどこの国に本部を置いているでしょう？,コスタリカ共和国,44444666
メルツェルが発明し、ベートーベンが初めて使用したとされる、テンポを合わせるために使われる音楽用具は何でしょう？,メトロノーム,444444
カレー粉などのスパイスとして用いられる、英語名で「ターメリック」と呼ばれる植物は何でしょう？,ウコン,444
世界一の透明度と世界一の深さを誇る、1996年にユネスコの世界遺産に登録されたロシアの湖の名前は何でしょう？,バイカル湖,44446
囲碁、将棋などの勉強法の1つで、著名な棋士・棋戦の対局を、記録を見ながら自分で盤に再現し、着手そのものを観賞したり、着手の意図を学んだりすることを何というでしょう？,棋譜並べ,6663
ゲームに付けられるCEROレーティングマークの年齢区分マークで、「CERO D」といえば、何歳以上を対象とする表現を含むことを示しているでしょう？,17歳,006
アメリカの都市で、バージニア州の州都はリッチモンドですが、ウエストバージニア州の州都はどこでしょう？,チャールストン,4444444
アメリカ第28代大統領で、国際連盟創設などに尽力した功績により、ノーベル平和賞を受賞しているのは誰でしょう？,ウッドロウ・ウィルソン,44444444444
俗に「ウクライナの餃子」とも呼ばれ、ウクライナの民話や作家ゴーゴリの作品内にもしばしば登場する、ウクライナ語で「茹でたもの」という意味の名前を持つ伝統料理は何でしょう？,ヴァレーニキ,444444
長年に渡るレマン湖の研究から「近代湖沼学の創始者」と称される、スイスの科学者は誰でしょう？,フランソワ=アルフォンス・フォーレル,444445444444444444
日本の「あずまや」に相当する、主に西洋の庭園や広場などで見られる屋根と柱だけで構成された休憩施設を英語で何というでしょう？,ガゼボ,444
ふくらはぎが隠れるほどのスカートの丈のことを、「ふくらはぎを隠す」という意味のフランス語で何というでしょう？,カッシュモレ,444444
日本人では林忠四郎が受賞している、イギリスの王立天文学会が天文学の分野で業績をあげた学者に与えるメダルを何というでしょう？,エディントン・メダル,4444444444
パスタの「カルボナーラ」は本来これを用いる、ブタのほほ肉を塩漬けにしたものを何というでしょう？,グアンチャーレ,4444444
日本では「フレンチドレッシング」とも呼ばれている、酢と油と塩・胡椒を混ぜ合わせたフランス料理のソースを、フランス語の「酢」の指小形を使って何ソースというでしょう？,ヴィネグレットソース,4444444444
ケッパーなどのピクルスとアンチョビ・ホウレンソウ・エシャレットなどを刻み、バターと混ぜ裏ごしして作る、緑色のバターを何というでしょう？,モンペリエバター,44444444
「アントチェア」「スワンチェア」「エッグチェア」などの椅子のデザインで知られる、モダン様式を代表するデンマークの建築家は誰でしょう？,アルネ・ヤコブセン,444444444
宇宙遊泳の回数と合計時間の世界記録を保持している、ロシアの飛行士は誰でしょう？,アナトリー・ソロフィエフ,444444444444
生物がエサとなる他の生物を捕まえるために、周囲の植物や風景に姿を似せる擬態のことを、それを研究した人物の名をとって何型擬態というでしょう？,ペッカム型擬態,4444666
細胞がこれ以上分裂できないという分裂回数の限界のことを、発見したアメリカの解剖学者の名をとって何というでしょう？,ヘイフリック限界,44444466
水滴が落ちる時、水滴自身はプラス、周囲の空気はマイナスに帯電する現象を、この現象を解明したドイツの物理学者の名前を取って何効果というでしょう？,レナード効果,444466
アニメ『けいおん！』の中野梓役、『ソードアート・オンライン』のリーファ役、『俺の妹がこんなに可愛いわけがない』の高坂桐乃役などで知られる、リンク・プラン所属の声優は誰でしょう？,竹達彩奈,6666
喫煙者に多い「慢性閉塞性肺疾患」をアルファベット4文字で略して何というでしょう？,COPD,2222
本来は魚が勢いよく飛び跳ねる様を指した言葉で、現在では元気がいい様子を意味する熟語は何でしょう？,溌剌,66
ベルニーニ作の「舟の噴水」や、映画『ローマの休日』でアン王女がジェラートを食べるシーンで知られる大階段といった名所がある、イタリア・ローマ中心部にある広場を一般に何広場というでしょう？,スペイン広場,444466
アメリカのケネス・クーパーによって提唱された、日本語では「有酸素運動」というエクササイズを何というでしょう？,エアロビクス,444444
「アナログ時計」「フィーチャーフォン」などのように、新しい物と区別するために古い物に改めてつけられた名前や表現のことを、英語由来の造語で何というでしょう？,レトロニム,44444
東京都千代田区永田町1丁目にある、かつての名称を「帝国議会議事堂」といった建物は何でしょう？,国会議事堂,66666
思想家のビルンバウムによる造語である、ユダヤ人の故地における国家建設と民族文化再興を目的に始められ、1948年のイスラエル建国に結びついた運動のことを何運動というでしょう？,シオニズム運動,4444466
日本郵便が発行する普通切手で、額面が一番高いのは1000円切手ですが、二番目に高いのは何円切手でしょう？,500円切手,000666
アイドルグループ「乃木坂46」のデビュー曲は何でしょう？,ぐるぐるカーテン,33334444
オランダの議会議事堂や中央官庁があることから同国の事実上の首都となっている、国際司法裁判所があることでも知られる都市のことを日本では一般に何と呼ぶでしょう？,ハーグ,444
1975年に第1回先進国首脳会議が行われたフランス・パリ郊外の都市はどこでしょう？,ランブイエ,44444
『アンパンマン』シリーズの作者であるやなせたかしが、アンパンマンワールドに登場する時のキャラクター名は何でしょう？,やなせうさぎ,333333
通常のダーツボードに書いてある数の中で、最も大きい数は何でしょう？,20,00
日本国憲法第46条に基づいて行われる、参議院議員の半数を改選する選挙のことを、漢字4文字で何というでしょう？,通常選挙,6666
日本の歴代内閣総理大臣のうち、最も在職日数が短く、唯一の皇室出身者であるのは誰でしょう？,東久邇宮稔彦王,6666666
日本の都道府県で、内閣総理大臣経験者を最も多く輩出しているのはどこでしょう？,山口県,666
童謡『むすんでひらいて』の作曲者でもある、『人間不平等起源論』や『社会契約論』を著したフランスの思想家は誰でしょう？,ジャン・ジャック・ルソー,444444444444
1968年から1974年にかけてサンフランシスコで起きた未解決の連続殺人事件を、犯人が犯行声明文で用いた自称から俗に何事件というでしょう？,ゾディアック事件,44444466
英語で「特異点」を意味し、到来が予測されている時期から「2045年問題」などといわれることもある、人工知能が人間の知能を上回り人間文明に劇的な変化を生じさせるという時点のことを指す言葉は何でしょう？,シンギュラリティ,44444444
任天堂のゲームに登場する「クリボー」は、元々何の食べ物をキャラクター化したものでしょう？,しいたけ,3333
2次元バーコードの一種「QRコード」の「QR」とは何という言葉の略でしょう？,クイック・レスポンス,4444444444
正式には「世界を照らす自由」という、アメリカ・ニューヨークのリバティ島に立つ像を一般に何というでしょう？,自由の女神,66366
フランスの彫刻家で、アメリカ・ニューヨークの「自由の女神」像を設計したことで知られるのは誰でしょう？,フレデリク・バルトルディ,444444444444
アメリカ・ニューヨークの「自由の女神」像の台座に刻まれた14行からなる詩『新しい巨像』を書いたアメリカの詩人は誰でしょう？,エマ・ラザラス,4444444
6歳のモーツァルトがここでマリー・アントワネットに求婚したという逸話が残る、ドイツ語で「美しい泉」という意味を持つ、オーストリアの首都ウィーンにある宮殿は何でしょう？,シェーンブルン宮殿,444444466
18世紀にフリードリヒ2世が夏の離宮として建築家のクノーベルスドルフに設計させた、フランス語で「憂いなし」という意味がある、ロココ様式を代表するドイツ・ポツダム市街に建つ宮殿は何宮殿でしょう？,サンスーシ宮殿,4444466
皇帝ヴィルヘルム2世が息子のために建造した、1945年にポツダム会談が開かれた場所として有名なドイツにある宮殿は何でしょう？,ツェツィーリエンホーフ宮殿,4444444444466
紫式部の著書『源氏物語』で、第1帖の巻名は「桐壺」ですが、第2帖の巻名は何でしょう？,帚木,66
